m:Label,m:Query,m:Urlno,F_BASIC_WEI,F_CLICK_BASIC_WEI,F_TERM_URL_DWELL,F_SATCLICK_BASIC_WEI,F_DWELLING_BASIC_WEI,F_QUALITY_WEI,F_LINK_WEI,F_IS_ENG,F_CLICK_NEED,F_IS_ANTISPAM_PUNISH,F_PAGERANK,F_IS_OTHER,F_VALIDITY_WEI,F_IS_SITE_RESULT,F_NEWQUALITY,F_SITE_DIR_URL,F_IS_BAIKE_PAGE,F_IS_ZHIDAO_PAGE,F_IS_WENKU_PAGE,F_IS_WENWEN_PAGE,F_DICT_VIDEO_SITE,F_DICT_SOBAR_PV,F_SOBAR_PV,F_IMAGE_NUM_MAIN,F_IMAGE_NUM_THUMBNAIL,F_NEWS_PAGE,F_BLOG_PAGE,F_NOVEL_PAGE,F_SUBJECT_PAGE,F_BUSINESS_PAGE,F_INDEX_PAGE,F_AUTHOR_SITE_BELIEF,F_FIELD_MATCH_WEI,F_FIELD_DANEEDS_MATCH,F_FIELDMATCH_QTAG_SPTAG_SQRT,F_FIELDMATCH_QTAGBIG_SPTAGBIG_SQRT,IS_NAV,F_QUERY_ANCHOR_MATCH_RATE,F_SORTED_INFO_SITE_TYPE,F_LOWQUALITY_BUSINESS_SITE,F_EDITOR_LEVEL,F_QUERY_URLSTRING_MATCH,F_FRESH_PAGERANK,F_OSP_DOT,F_OSP_HIT_NUM,F_OSP_HIT_RATIO,F_OSP_IS_OFFICIAL_URL,F_CM_DOC_LASTCLICK_RATE,F_CM_DOC_NAVCLICK_RATE,F_CM_DOC_CTR,F_CM_DOC_SKIP_PROB,F_CM_SATISFY_DEGREE,F_CM_CLICK_RATIO,F_CM_SATISFY_RATIO,F_CM_SKIP_RATIO,F_CM_BOTHSIDE_CLICK_RATIO,F_CM_NEXT_CLICK_RATIO,F_CM_LONG_CLICK_QU,F_CM_LONG_CLICK_Q,F_CM_CLICK_NEED_NEW,F_CM_CLICK_NEED_LOG,F_CM_CLICK_COUNT,F_CM_EXAM_COUNT,F_CM_LTR_CLICK_MODEL,F_CLICK_RANDOMWALK,F_ACC_SATISFY_RATE,F_ACC_CLICK_NEED,F_CLICK_QUERY_MATCH_RATIO,F_CLICK_QUERY_ADD_WEIGHT,F_CLICK_QUERY_COVER_ALL_COUNT,F_IS_ORIGINAL_PAGE,F_SITE_CLICKQUERY_MATCH_VALUE,F_LOC_LOC,F_REPEAT_CLICK,F_DWELLING_TIME,F_GENTIME_QU_DAY,F_GENTIME_QU_A,F_GENTIME_TIMETRUST,F_GENTIME_PAGETIME,O_AT_TERM_COUNT,O_QUERY_SEARCH,O_QUERY_CLICK,O_QUERY_SATISFY,O_OSP_IS_OFFICIAL_QUERY,O_AVG_BASICWEI,O_AVG_AUTHORWEI,F_GG_POS,F_GENTIME_URL_YEAR,m:Url
0,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3181286	47	288963	0	425481	189450	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	86	142	0	0	0	0	1	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	1	0	0	0	10000	92	-1	-1	1	568771200	5	-1	-1	-1	0	404	10	0	0	http://zhidao.baidu.com/question/514904389.html
2	°µÁú""×éÖ¯",230422,401,531690,0,393673,270254,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,8567,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,271,45,7,0,0,5,0,0,0,10000,80,-1,-1,1,504489600,3,-1,-1,-1,0,474,0,0,2,"http://big5.qidian.com/BookReader/1762785,30563633.aspx"
1,°µÁú×éÖ¯,355216,299,530859,0,365666,283262,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8722,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,45,7,0,0,0,0,0,0,1185,80,-1,-1,0,571795200,3,-1,-1,-1,0,474,0,0,0,http://book.xxs8.com/89972/826618.html
1,°µÁú×éÖ¯,553855,342,509999,0,393673,239660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7485,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,36,6,0,0,0,0,0,0,1045,80,-1,-1,1,504489600,3,-1,-1,-1,0,474,0,0,2,"http://chuban.qidian.com/BookReader/1762785,30563633.aspx"
0,°µÁú×éÖ¯,492586,378,514451,0,435451,263700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7692,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,47,8,0,0,44,0,0,0,10000,80,-1,-1,0,415843200,3,-1,-1,-1,0,474,0,0,4,http://union3.chinagames.net/group/ShowConfra.aspx?ConfraID=29878
1,°µÁú×éÖ¯,189694,517,601975,15,432832,277702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,10000,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,860,90,47,0,0,96,0,0,0,915,80,-1,-1,1,459820800,3,-1,-1,-1,0,474,0,0,3,http://vip.book.sina.com.cn/book/chapter_102155_65321.html
0,°µÁú×éÖ¯,2449021,172,413603,0,361090,237736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,754,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,915,80,-1,-1,1,573350400,3,-1,-1,-1,0,474,0,0,0,http://vip.book.sina.com.cn/book/chapter_230457_288840.html
0,°µÁú×éÖ¯,911517,481,529564,146,489474,252494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8924,0,0,1,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,2232,76,21,7004,606,91,0,0,0,10000,41,-1,-1,0,547603200,3,-1,-1,-1,0,474,0,0,0,http://wenwen.soso.com/z/q371181624.htm
2,°µÁú×éÖ¯,298076,378,506348,0,384042,290011,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7098,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,57,9,0,0,2,0,0,0,10000,80,-1,-1,0,545875200,3,-1,-1,-1,0,474,0,0,0,http://www.17k.com/chapter/101480/3012375.html
0,°µÁú×éÖ¯,368419,276,429824,0,351761,241877,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1600,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,552441600,3,-1,-1,-1,0,474,0,0,0,http://www.17k.com/chapter/343736/7838690.html
0,°µÁú×éÖ¯,1976698,154,436467,0,360449,216947,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,643,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,565488000,3,-1,-1,-1,0,474,0,0,0,http://www.17k.com/chapter/435443/9105494.html
0,°µÁú×éÖ¯,2650541,158,394484,0,354682,235208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,754,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,573004800,3,-1,-1,-1,0,474,0,0,0,http://www.17k.com/chapter/488170/9837100.html
0,°µÁú×éÖ¯,726986,313,507746,0,441030,273147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3627,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,561772800,3,-1,-1,-1,0,474,0,0,0,http://www.d9123.com/files/article/html/37/37047/5569709.html
0,°µÁú×éÖ¯,939425,345,519256,0,399672,248229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,9241,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,843,80,-1,-1,0,500256000,3,-1,-1,-1,0,474,0,0,2,http://www.dawenxue.net/html/36/36947/5610149.html
0,°µÁú×éÖ¯,677465,326,517171,0,417156,242879,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6452,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,516153600,3,-1,-1,-1,0,474,0,0,1,http://www.nilongdao.com/book/3/3301/1246637.html
2,°µÁú×éÖ¯,250942,380,531690,0,393673,270254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,8567,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,57,9,0,0,1,0,0,0,10000,80,-1,-1,1,504489600,3,-1,-1,-1,0,474,0,0,2,"http://www.qidian.com/BookReader/1762785,30563633.aspx"
1,°µÁú×éÖ¯,1152603,322,515685,0,372265,278836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,8425,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,38,6,0,0,1,0,0,0,10000,80,-1,-1,0,515980800,3,-1,-1,-1,0,474,0,0,1,http://www.siluke.com/0/7/7400/2049646.html
1,°µÁú×éÖ¯,1583279,260,496905,0,373379,268516,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8722,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,391305600,3,-1,-1,-1,0,474,0,0,5,http://www.wenxuewu.com/files/article/html/99/99333/3289802.html
0,°µÁú×éÖ¯,1989728,371,526828,0,409025,278723,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3627,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,1,0,0,0,10000,80,-1,-1,0,568684800,3,-1,-1,-1,0,474,0,0,0,http://www.yuncheng.com/read/book/4/171710/7360577
0,°µÁú×éÖ¯,1149918,477,542461,120,518242,261531,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2857,0,0,1,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,4940,128,123,8837,1491,454,0,0,0,10000,24,-1,-1,1,494467200,3,-1,-1,-1,0,474,0,0,2,http://zhidao.baidu.com/question/180479765.html
0,°µÁú×éÖ¯,989990,270,432038,66,426178,217158,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,486,0,0,1,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,381,8,1,0,0,0,10000,104,-1,-1,1,523929600,3,-1,-1,-1,0,474,0,0,1,http://zhidao.baidu.com/question/304433173.html
